database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	feat_ID	Compound_Source	CF_class	CF_class_score	CF_Dparent	CF_Dparent_score	CF_kingdom	CF_kingdom_score	CF_MFramework	CF_MFramework_score	CF_subclass	CF_subclass_score	CF_superclass	CF_superclass_score	PB1_1	PB1_2	PB2_1	PB2_2	PB3_1	PB3_2	PB4_1	PB4_2	PB4_3	QC_POOL1_1	QC_POOL1_2	QC_POOL1_3	QC_POOL1_4	QC_POOL1_5	QC_POOL1_6	QC_POOL1_7	QC_POOL1_8	QC_POOL2_1	QC_POOL2_2	QC_POOL2_3	QC_POOL2_4	QC_POOL2_5	QC_POOL2_6	QC_POOL2_7	QC_POOL2_8	QC_POOL3_1	QC_POOL3_2	QC_POOL3_3	QC_POOL3_4	QC_POOL3_5	QC_POOL3_6	QC_POOL3_7	QC_POOL3_8	SA01_01	SA01_02	SA01_03	SA01_04	SA01_05	SA01_11	SA01_12	SA01_13	SA01_14	SA01_15	SA01_16	SA01_17	SA01_18	SA01_19	SA01_20	SA01_21	SA01_22	SA01_23	SA01_24	SA01_25	SA01_26	SA01_27	SA01_28	SA01_29	SA01_30	SA02_01	SA02_02	SA02_03	SA02_04	SA02_05	SA02_11	SA02_12	SA02_13	SA02_14	SA02_15	SA02_16	SA02_17	SA02_18	SA02_19	SA02_20	SA02_21	SA02_22	SA02_23	SA02_24	SA02_25	SA02_26	SA02_27	SA02_28	SA02_29	SA02_30	SA03_01	SA03_02	SA03_03	SA03_04	SA03_05	SA04_01	SA04_02	SA04_03	SA04_04	SA04_05	SA05_01	SA05_02	SA05_03	SA05_04	SA05_05	SA06_01	SA06_02	SA06_03	SA06_04	SA06_05	SA06_11	SA06_12	SA06_13	SA06_14	SA06_15	SA06_16	SA06_17	SA06_18	SA06_19	SA06_20	SA06_21	SA06_22	SA06_23	SA06_24	SA06_25	SA06_26	SA06_27	SA06_28	SA06_29	SA06_30	SA07_01	SA07_02	SA07_03	SA07_04	SA07_05	SA07_11	SA07_12	SA07_13	SA07_14	SA07_15	SA07_16	SA07_17	SA07_18	SA07_19	SA07_20	SA07_21	SA07_22	SA07_23	SA07_24	SA07_25	SA07_26	SA07_27	SA07_28	SA07_29	SA07_30	SA08_01	SA08_02	SA08_03	SA08_04	SA08_05	SA09_01	SA09_02	SA09_03	SA09_04	SA09_05	SA10_01	SA10_02	SA10_03	SA10_04	SA10_05	SA10_11	SA10_12	SA10_13	SA10_14	SA10_15	SA10_16	SA10_17	SA10_18	SA10_19	SA10_20	SA10_21	SA10_22	SA10_23	SA10_24	SA10_25	SA10_26	SA10_27	SA10_28	SA10_29	SA10_30	SA11_01	SA11_02	SA11_03	SA11_04	SA11_05	SA11_11	SA11_12	SA11_13	SA11_14	SA11_15	SA11_16	SA11_17	SA11_18	SA11_19	SA11_20	SA11_21	SA11_22	SA11_23	SA11_24	SA11_25	SA11_26	SA11_27	SA11_28	SA11_29	SA11_30	SA12_01	SA12_02	SA12_03	SA12_04	SA12_05
					418.3161061			0	10.859518	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171287		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	13802.843	8756.07	17028.016	13741.408	0	2877.9363	136728.53	24682.062	29335.506	10716.915	6907.0537	5418.0283	5041.612	0	11512.068	25590.752	23984.078	19172.475	16796.52	0	5681.167	0	31281.31	25818.275	46307.074	11976.136	15321.229	10310.838	8420.993	5898.5	31326.46	41535.453	63983.258	10228.543	23401.19	28104.332	13721.944	12594.089	25082.574	24923.766	28294.75	17259.818	23532.682	18745.205	8577.359	16807.426	9712.708	10189.783	32601.592	12298.735	13273.231	22564.498	13964.2295	22698.047	13073.098	19392.652	10625.69	8291.065	21155.777	14510.467	11931.796	9181.613	14333.49	12135.455	53734.164	0	11221.6	10880.423	0	17847.57	6572.1597	15295.019	7746.1665	7829.3906	12950.413	42465.164	11509.833	19298.934	16804.484	7723.2954	6233.9365	16679.387	6453.422	21847.258	11629.409	11761.697	11331.668	11035.732	18325.34	15712.398	14836.713	23589.623	9137.415	17742.17	14097.805	17895.555	10373.491	12121.797	0	12233.244	9771.476	8214.035	21453.459	32711.166	11900.827	12398.487	7246.873	8484.287	23557.236	13641.377	17463.268	11498.557	4952.518	5761.8022	9366.477	12647.248	24034.697	25916.494	15043.223	8367.463	11861.764	7695.5366	9270.125	10853.816	23754.822	26353.107	17991.205	11511.908	10916.574	7959.7847	12073.869	12051.883	12003.304	10347.298	14760.384	10609.284	7852.3506	14820.379	5962.022	11066.538	22255.373	9067.992	12448.109	0	39745.664	9909.943	9221.566	9543.549	16616.107	24720.352	19097.025	12021.914	33682.355	13038.731	21450.691	10039.969	12048.153	11839.579	13440.721	10379.33	11182.205	14259.61	11442.347	13988.171	11704.35	6455.925	19215.312	8821.784	16407.695	6155.048	11617.323	7604.4785	14978.743	20367.527	8127.31	14029.345	6733.236	35814.08	10549.273	10684.242	7745.9575	10047.529	4997.103	21554.94	12365.587	23494.924	8172.1987	27143.95	9805.539	17122.639	5379.2188	18796.504	10402.132	11983.441	16758.781	11119.777	16469.92	11753.944	4925.77	20205.72	8878.733	5535.116	9157.408	4792.0103	7900.6055	11525.079	6351.406	12450.199	22416.246	15765.055	10679.218	26166.38	20484.918
					401.2894174			0	10.861538	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171306		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	26896.027	16803.111	45542.23	28247.701	0	11891.896	65408.992	12231.768	0	0	0	0	0	0	0	28956.818	27335.598	33105.594	37304.535	0	16572.773	0	29999.775	27527.408	27229.037	27300.326	44050.715	21551.402	29777.451	0	0	25433.758	25589.771	0	34361.76	44424.05	29102.176	25460.998	37939.2	53294.867	46202.31	11879.656	38405.926	34578.04	9026.273	31280.057	25866.666	10235.641	44346.03	0	27761.395	56866.465	39547.223	20711.871	0	46525.47	0	18859.46	36783.523	9854.982	32889.746	24142.44	26644.945	22797.22	25378.125	21553.076	15378.986	28448.562	0	38365.79	14299.312	26921.617	18442.238	23497.564	37719.586	41635.074	18274.184	34247.727	33490.54	21791.629	17555.082	27010.902	0	50717.133	28899.209	14992.697	10070.141	29471.043	16097.52	27085.047	14075.473	49290.22	24824.78	44637.773	28286.75	46525.492	10704.378	33903.953	50806.098	36514.535	9491.903	18147.672	51770.324	10238.142	25672.967	32492.287	15976.408	17383.902	51807.332	0	33989.395	21991.006	0	0	0	15122.675	43992.863	29779.592	27609.592	15795.151	20079.408	0	28168.746	22031.84	48248.12	48873.492	27981.426	24370.025	25325.703	18812.61	28226.254	38426.824	14731.254	5560.7812	28712.17	7516.3213	0	28012.445	0	19790.652	45148.47	14391.294	26142.084	9707.441	39873.516	17179.04	25033.1	32576.33	26820.055	39636.055	43953.836	0	61471.09	30341.615	48688.754	10959.41	10567.398	18130.828	11227.407	24617.39	13914.176	26864.795	25808.014	19483.074	20184.455	0	11358.988	0	20008.646	0	16309.726	8841.869	29139.031	39098.53	10494.281	24128.332	0	23619.447	20205.477	0	0	17414.408	6743.773	35698.344	26777.47	16355.016	0	47041.293	12218.891	45691.934	0	27579.314	22348.727	31985.188	33237.01	23606.836	32010.223	18411.053	0	33677.152	15982.447	0	19333.367	0	27920.826	6309.856	10983.551	20515.879	31866.473	30219.193	26263.11	42374.59	47883.098
					407.3364499			0	10.871532	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171372		Organooxygen compounds	0.01	Polyethylene glycols	0.01	Organic compounds	0.01	Aliphatic acyclic compounds	0.01	Ethers	0.01	Organic oxygen compounds	0.01	23241.26	0	23217.648	40698.414	17117.342	16580.988	9891.451	0	8136.8096	34605.97	40180.473	28418.916	21502.398	0	14489.496	8407.917	8549.874	21371.629	19921.736	15376.532	13015.447	12707.512	17066.95	15452.668	5787.1006	20064.092	19452.271	16223.126	12125.574	0	6690.283	6125.6616	0	0	25222.379	20179.225	0	24289.11	12032.229	38514.004	15567.023	24450.373	42754.332	17021.303	17400.756	26867.32	31091.402	24301.74	26017.912	50537.855	0	21276.648	33505.016	34478.863	0	17867.59	20662.426	52231.973	30592.799	40708.844	0	43435.043	17810.064	22877.47	0	42332.637	18455.45	8924.348	10507.7295	0	0	0	26351.715	25315.895	23940.377	19104.846	35171.836	17457.818	0	34951.926	0	15438.591	8452.623	60909.176	30047.018	16954.354	0	20527.037	28774.781	25803.572	33619.34	36491.7	27032.566	22010.861	16533.965	21304.736	32464.375	46850.742	15834.014	18018.191	0	0	44078.496	13003.662	17627.477	18882.99	0	25297.572	38311.26	15653.538	0	15042.481	0	7681.8076	10037.371	20455.445	0	7849.093	21205.658	31167.623	25961.014	11936.346	35066.16	26721.201	29357.836	33234.383	53567.844	0	13591.322	15419.888	10714.178	67252.12	5101.887	10114.133	0	36882.145	55492.57	0	17582.787	18114.785	0	7044.63	28052.771	0	10901.899	16279.213	26771.307	39707.51	23764.396	16477.898	16247.733	16178.413	0	14080.428	27171.979	19190.143	14751.302	32046.973	34890.895	60669.168	22800.05	0	21632.293	12644.666	32032.975	0	8892.359	0	9495.532	18392.3	15111.878	13618.679	56661.01	20735.799	67113.08	12581.629	0	16448.938	12701.058	20916.648	13521.682	18769.547	15536.3955	0	16202.432	27333.096	29725.89	25290.889	26512.93	0	12474.64	0	0	30737.314	23367.977	38129.734	25774.861	36957.94	13924.843	50962.742	33424.63	25566.83	14400.733	19983.863	16678.926	15057.336	17572.852	42721.586	9276.879	61088.113	14451.154	13593.093	35337.332
					429.3185331			0	10.875096	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171398		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	81011.87	74386.09	111178.93	124196.39	0	23378.963	149928.64	0	42501.04	273819.03	201204.97	167061.83	124852.53	0	28137	35902.81	35490.008	194334	164305.62	0	136673.11	0	42408.734	0	28537.105	118630.23	108523.81	109098.87	0	88393.74	43818.332	40333.156	44348.074	54660.723	49355.984	59625.613	44131.016	70503.3	37116.21	42877.88	46224.324	0	94575.65	37085.99	58440.504	57513.453	58843.684	102513.91	164610.7	74029.31	34025.703	42998.42	76942.42	69621.14	28778.188	38026.758	38942.402	63586.664	86827.19	99785.36	61061.035	88795.66	35789.73	41874.645	0	85724.945	36069.05	61172.348	28413.348	50698.965	24180.314	87581.67	38151.523	59671.78	49616.41	87768.4	92524.14	68539.45	69516.19	65549.65	0	86341.54	0	85421.336	50018.664	30553.549	168530.12	52236.09	54641.88	47470.883	60066.906	78286.36	88976.8	51578.133	0	40819.06	80457.75	127115.33	31821.994	31624.88	0	0	85092.984	92114.38	40822.95	67101.71	81395.85	36431.027	100528.69	0	78674.6	35691.61	0	0	77126.24	101845.414	121706.555	43785.1	103028.516	77902.49	53883.227	82833.97	115149.24	45984.973	72730.59	148804.25	0	74050.59	42853.24	153639.08	77205.2	147903.81	29222.271	51108.53	66490.195	0	0	138891.06	57636.555	73638.81	120840.54	23829.219	77123.945	0	40324.863	86692.2	156717.72	115200.984	52674.76	87875.4	40635.582	37209.68	117202.88	29832.936	59632.453	33985.836	24842.904	69101.55	87719.64	93314.79	33024.547	47754.105	54636.457	74054.805	163682.06	0	32769.945	97748.03	102150.46	31539.168	94858.39	50264.11	172126.84	143994.61	130925.63	0	0	57502.164	32001.316	0	79054.97	122341.3	0	113031.086	29880.213	49894.47	77370.49	62414.33	54351.73	0	0	99437.01	0	131464.86	57816.844	117341.61	175162.2	93286.55	28387.592	0	97228.31	0	126562.46	0	42502.605	0	34132.105	57699.17	0	129757.51	25418.863	40812.984	120211.52
					424.3630537			0	10.875988	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171405		Carboxylic acids and derivatives	0.16	Dipeptides	0.12	Organic compounds	0.16	Aromatic homomonocyclic compounds	0.09	Amino acids, peptides, and analogues	0.16	Organic acids and derivatives	0.16	69700.75	75283.76	0	100938.98	23325.48	21520.809	75481.945	0	38646.07	207499.25	173972.2	128996.72	102741.45	0	20120.453	29379.58	25477.1	148541.67	125580.41	0	108431.72	26683.604	35389.92	26710.52	38653.953	96512.4	98040.484	87345.51	0	80761.39	36817.57	35313.164	30628.463	54394.03	59750.426	58588.926	0	78030.58	32750.865	80013.53	43174.27	36599.87	59989.035	37316.67	0	51081.82	53646.21	97050.75	107670.83	63912.92	33082.035	43413.402	60353.188	70185.65	32893.242	35140.836	0	60608.76	83158.984	80286.484	69673.96	74276.91	32001.758	36162.414	0	68456.61	36652.73	59023.816	0	42233.24	28224.418	84090.086	36531.47	69438.055	87890.17	86776.445	84372.664	58953.043	69606.89	25924.344	0	67724.54	0	70203.73	38324.812	0	180133.05	45057.195	46738.22	44213.64	48869.477	60916.105	33984.074	49775.37	0	43435.75	62985.08	107690.53	0	64983.16	35574.707	0	131227.72	63101.703	25420.057	61077.117	34367.227	27493.775	93627.414	0	75627.945	26871.328	0	0	43276.594	68573.15	114798.47	32270.639	85815.53	75900.42	66563.43	81926.27	93088.375	46891.547	71368.69	103627.21	0	72199.95	37184.6	28473.8	71040.69	63963.336	22905.717	32785.07	53376.64	85840.3	0	119843.086	60412.46	57430.133	118633.73	18366.598	74902.22	0	44812.07	73785.58	52484.387	84099.83	54053.887	47237.844	38723.01	39452.184	104758.25	28261.12	58800.37	31434.85	27621.871	63313.43	58017.766	85761.92	34021.17	52500.72	41319.17	55958.81	143461.1	12706.172	0	0	76076.97	26329.523	55686.445	44947.35	159999.14	102754.805	124249.13	62168.324	0	44435.984	29748.816	0	47670.195	106957.49	0	72343.805	28043.012	53939.984	75052.07	83358.58	68280.72	130719.49	0	104466.6	0	41824.957	50475.758	111495.71	150672.23	62507.37	0	0	89024.25	0	113595.96	0	42931.203	0	27382.107	59862.3	32469.076	102833.71	29092.867	0	80258.71
					363.3101375			0	10.881863	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171434		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	24682.508	27739.352	0	33272.22	0	17391.492	29433.568	0	0	28384.068	29284.562	20374.156	17559.014	0	0	0	12153.856	20794.578	32405.973	17213.836	9379.193	10332.831	8535.156	12228.967	19947.055	29091.572	29758.453	14142.656	0	16660.91	7821.9473	10302	11901.208	0	17672.645	16910.266	15832.754	13039.377	13474.932	24238.215	16708.312	0	28944.938	17736.268	14571.69	28797.969	16363.878	29519.62	0	22049.855	19452.703	22708.791	32085.424	23088.053	0	15843.335	18698.332	31710.785	20099.934	27291.139	15938.655	36749.66	12189.608	14523.838	6745.4565	12870.604	10720.859	6268.1113	6397.256	20075.92	10085.539	9113.6875	0	16746.988	14067.289	23100.334	23807.29	18966.354	7273.507	12843.593	12789.768	28633.227	0	28020.215	20316.148	12670.168	13260.127	18350.193	21304.902	14702.709	20141.746	25736.584	14710.234	23789.512	16228.4	23045.691	17837.209	37912.527	15644.999	12226.821	0	20027.1	28224.322	10957.126	14252.897	8233.246	16897.932	7600.2583	21037.707	9625.666	26455.215	8315.7705	0	0	6951.5625	11208.739	17697.582	9277.527	10844.083	25966.51	16363.949	10347.656	33725.215	16614.72	29341.021	40693.504	0	25799.6	7461.307	13123.7705	8058.869	41539.258	6051.783	5598.7915	17576.62	24287.828	15603.329	18546.371	9339.997	17452.258	36378.633	6557.2466	10948.163	0	0	9541.351	52758.94	25943.256	14499.766	17426.371	20332.062	25570.178	29814.137	13085.642	25559.46	20374.816	11054.622	21385.549	17881.996	24466.744	13625.516	15484.266	13029.717	6250.4907	24992.057	6037.939	0	72683.62	10992.929	10420.041	17751.709	8329.905	49501.887	19394.012	38871.62	21926.135	0	18539.422	7606.1504	12208.449	5984.604	11378.375	0	22548.438	13353.464	35635.23	15880.357	37947.555	12844.89	25498.748	7455.952	12111.698	28852.4	18462.506	0	48778.61	0	17886.229	8053.5093	57228.668	26382.8	11613.709	30899.406	15922.985	18445.533	12417.971	18841.936	19033.168	12458.634	31108.645	9639.267	15895.733	49542.98
					228.2321986			0	10.894235	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171524		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	0	8489.961	28300.21	29934.693	3634.905	19019.193	0	21503.145	18846.596	0	0	0	0	0	15930.408	90102.625	82558.875	0	0	0	15884.336	6020.116	80277.16	94226.164	87432.27	0	14807.6045	25805.268	0	6170.9365	20933.973	60786.066	78657.46	27857.324	60662.13	76855.28	39911.39	0	37806.574	113930.805	72261.766	0	73693.91	30398.793	14582.571	36661.04	75954.836	17642.791	93437.23	27783.809	80732.41	77368.305	0	0	24228.701	56930.22	8775.444	67770.86	63766.652	18034.406	83341.516	68117.4	80387.49	50623.68	58433.098	47965.14	19365.453	0	0	49771.523	32071.986	33505.844	32611.318	25753.012	21274.191	69359.234	10742.315	0	18405.324	46770.496	32319.98	39635.418	10060.656	71227.47	64195.4	16841.488	26424.938	85194.86	0	40933.902	18838.127	65017.906	72695.9	61651.58	65579.11	63044.918	16827.436	75441.305	48378.06	0	0	69921.305	67898.61	23639.98	42915.54	28006.746	34821.305	0	27582.137	0	22957.885	0	0	11055.841	12050.945	41830.914	38556.562	91988.734	29491.537	35888.75	35059.793	0	63291.97	75120.18	45615.41	95393.086	43267.562	83232.84	0	38947.656	0	0	0	0	41957.457	14015.241	28434.238	32412.916	11404.689	32449.248	55473.465	15434.873	17555.73	0	80910.086	21971.75	54078.49	37427.316	43419.16	50291.55	48962.094	18978.562	114818.26	20390.762	92503.69	26267.55	17552.309	36668.062	26465.082	0	0	67734.516	69911.836	39684.875	13097.297	22669.496	19576.61	21149.172	0	25449.59	0	21974.871	18870.887	41165.023	0	38171.21	23244.094	61017.33	0	0	29256.008	19118.426	0	41314.105	68377.62	60071.625	29638.975	86550.35	11566.366	52226.844	14455.992	29179.172	24911.803	44855.363	41395.227	46151.242	39655.746	9193.638	12946.169	0	32373.547	20635.617	28593.38	20312.504	35883.594	0	26656.545	26668.854	61100.992	0	89362.7	82861.46	43885.625
					380.336768			0	10.897596	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171540		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	37871.76	20083.08	0	37647.85	0	5805.5303	102650.47	0	16966.186	71502.31	51153.516	0	31048.947	0	0	35035.137	17663.412	54587.996	57388.035	21875.885	28350.96	0	18020.322	19240.787	26676.988	39646.92	42183.477	32158.654	0	7753.806	19785.035	16505.89	49813.37	0	39440.547	36520.95	16368.822	10871.397	29437.738	25406.86	20495.371	0	25148.496	16340.451	10023.075	33522.61	9478.83	0	45788.3	17425.7	17482.967	21970.45	33834.09	0	9055.224	18730.904	0	22958.795	23181.193	27348.078	9251.198	30595.95	13304.867	23194.182	21238.982	14715.828	9048.15	18283.088	0	14778.161	9795.645	16646.3	7331.3154	16414.424	12272.627	24918.99	13551.964	25198.807	21686.705	8812.28	10676.644	26739.09	0	27156.777	10991.057	0	9558.1045	12776.927	0	13107.888	13401.237	40879.043	22762.61	23253.383	15608.987	22391.082	16263.568	36608.42	13993.21	26579.35	0	12016.425	25075.455	0	6416.918	29042.912	21341.908	6228.965	42752.277	0	28411.994	0	0	0	15235.844	25422.822	43161.45	15352.818	23976.63	35714.832	12435.769	0	25642.12	13309.111	32809.785	38329.91	0	15753.388	6666.6924	12726.589	0	19372.682	17976.105	8565.467	40785.676	0	10463.941	49633.348	0	28873.99	40473.465	12644.629	27575.229	0	48259.555	8239.719	30996.348	27753.016	18170.186	25841.086	24086.637	13805.231	32931.324	10530.109	25626.955	9005.891	9924.437	18822.39	19824.27	19093.307	8508.036	14660.921	7530.2505	21644.918	42777.797	0	0	38070.805	27769.36	0	26358.592	11858.845	69081.56	37911.98	44532.01	0	0	20569.203	0	0	4372.7466	0	0	21713.031	9887.719	31357.361	23244.62	37671.83	23301.285	48922.61	0	34037.582	30787.873	29842.322	21784.229	0	57330.875	16611.992	0	0	29122.23	8119.7754	34091.68	0	10659.172	0	6196.521	17459.59	18766.953	24185.854	23077.242	22341	51060.016
					515.3216791			0	10.904866	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171629		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	16783.084	6637.4272	11358.361	7967.6284	5418.006	4136.7793	35916.09	0	12019.017	4264.691	2422.7217	0	0	0	14318.205	0	16100.924	10937.179	8978.049	4421.1577	3982.4255	0	18119.129	17801.266	15264.278	8286.839	9241.225	6347.7373	6598.408	0	12133.259	25518.584	23437.53	14236.938	13777.206	18555.586	14727.956	15647.91	14108.422	25317.332	20651.43	11292.046	22959.117	19298.152	14114.857	10182.012	17722.445	12315.465	19677.957	20707.973	13894.011	32466.996	24203.002	0	14248.744	15967.797	14427.838	11584.291	0	17487.477	14020.085	0	16016.69	16271.303	0	0	18609.686	5191.169	6034.562	12796.514	5796.8525	10936.92	5597.6133	7660.141	13977.081	18610.389	6477.2964	16717.566	8962.424	17020.438	6757.9795	15354.463	6760.488	17305.375	16806.4	15612.793	14392.274	16703.455	0	14996.719	20843.07	18616.625	11978.283	24277.295	13757.704	22525.258	15690.008	14321.229	18292.332	9558.98	14938.125	11500.654	20591.498	12770.0625	10766.82	8845.41	7454.5264	0	16467.816	9368.383	10732.214	0	0	6292.4204	4075.8767	7128.3135	16527.865	18532.922	9472.701	10494.948	11445.027	7910.3037	11475.461	14550.712	21260.523	20502.055	18485.168	12923.476	0	7087.166	7578.565	8200.283	6919.626	6412.7065	13578.676	11153.784	13652.836	11522.745	9391.083	0	15021.214	5765.523	9668.998	0	19203.092	7540.371	16468.807	8997.463	18769.473	20290.686	29698.277	15241.203	28708.273	17533.97	30668.393	15800.497	0	12377.162	15488.845	17142.268	0	0	13470.366	10350.522	6361.3975	9285.84	14077.436	16204.751	6415.938	11757.831	6646.4346	0	6895.8735	15200.036	0	10798.011	9889.671	9045.645	7921.025	10233.739	9204.381	9160.655	7079.781	15080.221	15404.154	21571.38	14468.881	21753.545	4918.1665	21750.812	11245.281	8781.204	10775.044	9182.719	0	10373.967	9502.023	0	10142.946	14674.686	9942.849	9512.653	11984.748	7131.075	7601.6865	8707.838	13808.173	9489.564	20838.342	0	18403.773	22303.74	24074.205
					439.302943			0	10.942819	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171878		no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	no matches	0	59097.27	31847.082	10348.557	68556.586	0	9504.984	513259.03	44056.484	0	45688.363	28400.58	23225.088	20397.617	0	0	66974.82	219316.73	106170.02	78349.14	0	9335.725	11247.207	305684	235758.75	442532.03	48086.203	53339.504	59504.06	8326.788	43635.17	0	170034.94	582481.9	17375.082	101431.74	103306.93	75305.836	19902.377	89243.46	125120.586	123965.16	17924.691	99036	105728.03	18722.955	73092.7	128157.43	0	28927.637	22385.734	122739.25	72128.305	66948.51	100666.336	18198.035	81357.02	0	99365.19	84558.62	0	145269.39	118424.234	182992.39	117466.08	288874.84	108207.484	0	37070.8	0	76181.98	70128.39	35089.074	89804.266	8812.777	44538.39	120387.34	66097.03	80062.22	9022.365	20962.738	58930.19	137138.92	0	16295.586	35152.492	0	50463.336	160318.05	38553.906	117300.734	0	93587.51	117209.64	75583.63	88837.69	60283.973	0	111078.65	41816.098	0	15973.057	109632.26	17479.033	0	131416.73	60104.08	87279.1	19411.424	66340.51	0	38056.926	160338.23	0	0	91863.85	157672.45	90925.77	321170.3	89046.6	85989.49	14781.391	10681.637	106478.4	26917.816	68737.87	143277.72	23810.85	90839.09	0	264079.53	56999.2	63816.508	51181.562	30597.744	77969.41	30772.387	0	67874.23	0	156775.81	90255.76	42560.75	103113.77	12686.517	162104.92	97174.234	125998.75	105777.55	105532.12	67156.75	66272.11	19698.809	104213.34	0	73153.375	0	21888.139	86981.56	0	27269.145	138180.97	161953.47	108442.87	182157.7	0	30488.08	0	0	70007.84	24801.65	10093.439	84860.734	104848.48	122388.625	0	26766.354	17694.19	320213.25	15337.597	0	25194.305	56251.566	11888.38	120612.98	32303.854	16878.523	0	87818.43	50625.387	74837.54	0	55248.535	27855.092	26607.703	69426.03	134415.58	86902.03	52868.93	0	152782.19	133053.39	0	17706.475	14453.715	58497.195	8800.118	16561.445	59820.21	90299.42	41502.06	130291.54	103303.65	48168.258
CHEBI:75342	C21H40O4	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(O)CO	InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3/b10-9-	Monoolein	339.2891669		M+H-H2O	0	10.946573	NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/8030	Salmo salar					GNPS					ft_171903	Commercial	Glycerolipids	0.14	1-monoacylglycerols	0.14	Organic compounds	0.14	Aliphatic acyclic compounds	0.14	Monoradylglycerols	0.14	Lipids and lipid-like molecules	0.14	19421.281	18006.596	6251.567	21760.861	0	32564.799	38638.777	50237.64	0	8423.415	4678.375	8233.017	0	0	0	31883.223	99681.9	14794.411	13470.19	11545.074	31815.498	0	126038.484	115696.05	156389.08	14394.266	15386.4375	17157.639	17769.367	12120.956	17013.256	60334.207	127103.45	46270.83	69827.32	82541.51	57430.766	85929.72	34349.914	84388.17	60610.39	0	60686.086	71788.74	18232.54	24049.021	99812.85	0	20621.67	37467.207	108456.24	44518.508	25639.383	60434.81	15122.669	41150.934	0	78120.7	41926.926	0	103318.94	99850.086	107379.6	21047.809	90213.4	58295.12	10234.49	9157.241	0	40219.074	35816.918	18561.24	53627.96	19777.467	25331.963	0	23152.65	16643.312	0	20087.346	42129.03	70411.41	0	15006.123	26485.719	0	58954.17	125976.33	0	76172.2	20399.414	46239.88	97320.92	38271.926	89890.34	37205.305	0	89847.6	29918.375	23625	11048.917	90920.9	57016.535	0	82605.69	17813.307	39863.09	12738.743	18296.432	0	16257.815	85400.336	0	0	17204.248	62464.344	33677.254	145669.8	34369.707	67439.16	10610.976	13217.961	92882.484	103323.97	28121.955	17729.943	48516.113	81646.32	0	65963.21	19882.45	27630.12	9946.421	16485.506	25289.1	17426.385	15678.8	25255.855	16665.354	47065.68	37731.29	14362.51	50500.82	0	58645.895	10206.659	93153.79	67753.23	63324.04	23131.654	0	40897.72	55965.46	0	47152.984	0	16855.652	51533.11	0	23982.717	0	105432.43	98018.47	67850.64	10061.626	13182.982	0	9190.254	11156.91	18689.596	4904.7407	46037.816	30146.98	38099.81	9647.699	61849.906	36841.07	23323.188	24704.527	35029.855	49295.64	22442.695	11124.018	22358.24	24036.375	13301.304	0	50883.26	21252.518	43412.07	0	13299.397	12772.711	19928.797	43954.66	73880.78	32649.37	31893.035	0	21526.607	65734.03	11690.292	48870.344	12483.467	51182.695	15587.332	14507.98	11341.709	41868.906	30144.002	106088.86	45492.414	24232.057
